Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Date_Unix,Spread High-Low,Spread Close-Open,delta_Open,delta_High,delta_Low,delta_Close,delta_Spread High-Low,delta_Spread Close-Open,delta_Volume BTC,delta_Volume USD,MA_Close_24,MA_V_BTC_24,MA_Close_240,MA_V_BTC_240
2017-07-12 11-AM,BTCUSD,2338.54,2365.49,2331.33,2353.23,419.33,984901.21,1499857200000000000,34.16,14.69,1.54,21.97,9.79,14.69,12.18,13.15,172.14,407846.2,2326.954583,592.47625,2511.783875,449.157375
2017-07-12 12-PM,BTCUSD,2353.23,2365.12,2340.0,2341.99,440.29,1036764.99,1499860800000000000,25.12,-11.24,14.69,-0.37,8.67,-11.24,-9.04,-25.93,20.96,51863.78,2324.203333,566.775,2511.371875,450.571083
2017-07-12 01-PM,BTCUSD,2341.99,2346.0,2340.0,2344.3,262.35,614650.75,1499864400000000000,6.0,2.31,-11.24,-19.12,0.0,2.31,-19.12,13.55,-177.94,-422114.24,2322.925417,542.05625,2510.991375,450.539917
2017-07-12 02-PM,BTCUSD,2344.3,2355.96,2343.06,2354.99,505.2,1187258.64,1499868000000000000,12.9,10.69,2.31,9.96,3.06,10.69,6.9,8.38,242.85,572607.89,2322.343333,538.439167,2510.624708,451.72375
2017-07-12 03-PM,BTCUSD,2354.99,2380.0,2354.13,2370.0,812.18,1922431.23,1499871600000000000,25.87,15.01,10.69,24.04,11.07,15.01,12.97,4.32,306.98,735172.59,2322.5225,554.915417,2510.233625,453.468583
2017-07-12 04-PM,BTCUSD,2370.0,2393.95,2367.05,2393.62,738.53,1758508.14,1499875200000000000,26.9,23.62,15.01,13.95,12.92,23.62,1.03,8.61,-73.65,-163923.09,2323.9025,557.512917,2509.888667,454.733042
2017-07-12 05-PM,BTCUSD,2393.62,2415.0,2383.24,2403.61,929.97,2233579.99,1499878800000000000,31.76,9.99,23.62,21.05,16.19,9.99,4.86,-13.63,191.44,475071.85,2325.660417,576.442083,2509.502167,453.540167
2017-07-12 06-PM,BTCUSD,2403.61,2403.61,2386.19,2400.0,544.79,1305047.64,1499882400000000000,17.42,-3.61,9.99,-11.39,2.95,-3.61,-14.34,-13.6,-385.18,-928532.35,2327.87625,582.68375,2509.126833,452.492
2017-07-12 07-PM,BTCUSD,2400.0,2410.0,2391.01,2397.69,861.03,2067270.36,1499886000000000000,18.99,-2.31,-3.61,6.39,4.82,-2.31,1.57,1.3,316.24,762222.72,2331.495417,579.770417,2508.731333,453.371917
2017-07-12 08-PM,BTCUSD,2397.69,2403.94,2361.69,2378.52,556.17,1327643.18,1499889600000000000,42.25,-19.17,-2.31,-6.06,-29.32,-19.17,23.26,-16.86,-304.86,-739627.18,2333.391667,580.70375,2508.208125,454.451583
2017-07-12 09-PM,BTCUSD,2378.52,2378.58,2350.05,2364.43,593.75,1402857.05,1499893200000000000,28.53,-14.09,-19.17,-25.36,-11.64,-14.09,-13.72,5.08,37.58,75213.87,2334.841667,583.6225,2507.539083,454.406417
2017-07-12 10-PM,BTCUSD,2364.43,2382.14,2358.35,2376.99,556.96,1319980.14,1499896800000000000,23.79,12.56,-14.09,3.56,8.3,12.56,-4.74,26.65,-36.79,-82876.91,2336.3225,585.1575,2506.955667,454.8345
2017-07-12 11-PM,BTCUSD,2376.99,2387.73,2357.0,2383.42,573.52,1360373.3,1499900400000000000,30.73,6.43,12.56,5.59,-1.35,6.43,6.94,-6.13,16.56,40393.16,2339.38125,576.382083,2506.4005,455.293875
2017-07-13 12-AM,BTCUSD,2383.42,2393.4,2375.01,2383.62,409.23,975828.59,1499904000000000000,18.39,0.2,6.43,5.67,18.01,0.2,-12.34,-6.23,-164.29,-384544.71,2343.62375,564.696667,2505.911542,454.764
2017-07-13 01-AM,BTCUSD,2383.62,2392.97,2377.26,2392.96,259.85,619789.35,1499907600000000000,15.71,9.34,0.2,-0.43,2.25,9.34,-2.68,9.14,-149.38,-356039.24,2349.15125,555.507083,2505.465542,453.976292
2017-07-13 02-AM,BTCUSD,2392.96,2404.99,2392.55,2404.99,277.38,665379.49,1499911200000000000,12.44,12.03,9.34,12.02,15.29,12.03,-3.27,2.69,17.53,45590.14,2355.380417,531.900833,2505.1055,453.582708
2017-07-13 03-AM,BTCUSD,2404.99,2416.79,2404.71,2410.0,382.21,922011.49,1499914800000000000,12.08,5.01,12.03,11.8,12.16,5.01,-0.36,-7.02,104.83,256632.0,2361.57125,517.059167,2504.768708,453.79875
2017-07-13 04-AM,BTCUSD,2410.0,2410.0,2386.1,2387.21,413.64,994782.45,1499918400000000000,23.9,-22.79,5.01,-6.79,-18.61,-22.79,11.82,-27.8,31.43,72770.96,2364.742083,504.6175,2504.30325,453.503917
2017-07-13 05-AM,BTCUSD,2387.21,2393.7,2377.72,2385.0,495.03,1181062.75,1499922000000000000,15.98,-2.21,-22.79,-16.3,-8.38,-2.21,-7.92,20.58,81.39,186280.3,2368.2525,494.917083,2503.834042,452.815958
2017-07-13 06-AM,BTCUSD,2385.0,2385.01,2382.16,2384.0,275.72,657204.04,1499925600000000000,2.85,-1.0,-2.21,-8.69,4.44,-1.0,-13.13,1.21,-219.31,-523858.71,2371.624167,491.74875,2503.350792,453.193375
2017-07-13 07-AM,BTCUSD,2384.0,2384.0,2371.04,2371.04,328.26,780243.12,1499929200000000000,12.96,-12.96,-1.0,-1.01,-11.12,-12.96,10.11,-11.96,52.54,123039.08,2374.197917,491.627083,2502.889625,453.322042
2017-07-13 08-AM,BTCUSD,2371.04,2379.0,2362.5,2378.65,472.44,1119693.57,1499932800000000000,16.5,7.61,-12.96,-5.0,-8.54,7.61,3.54,20.57,144.18,339450.45,2376.491667,491.640417,2502.451833,454.595
2017-07-13 09-AM,BTCUSD,2378.65,2378.66,2371.12,2371.39,192.92,458336.76,1499936400000000000,7.54,-7.26,7.61,-0.34,8.62,-7.26,-8.96,-14.87,-279.52,-661356.81,2377.924583,481.164167,2501.961417,454.642625
2017-07-13 10-AM,BTCUSD,2371.39,2378.46,2367.04,2373.01,261.78,620871.62,1499940000000000000,11.42,1.62,-7.26,-0.2,-4.08,1.62,3.88,8.88,68.86,162534.86,2379.360833,481.772083,2501.506917,454.955125
2017-07-13 11-AM,BTCUSD,2373.01,2385.76,2370.54,2385.76,176.88,421180.93,1499943600000000000,15.22,12.75,1.62,7.3,3.5,12.75,3.8,11.13,-84.9,-199690.69,2380.71625,471.67,2501.021333,454.127792
2017-07-13 12-PM,BTCUSD,2385.76,2389.95,2380.02,2380.02,255.81,610039.84,1499947200000000000,9.93,-5.74,12.75,4.19,9.48,-5.74,-5.29,-18.49,78.93,188858.91,2382.300833,463.983333,2500.440667,453.160333
2017-07-13 01-PM,BTCUSD,2380.02,2380.28,2356.04,2362.94,393.52,930552.2,1499950800000000000,24.24,-17.08,-5.74,-9.67,-23.98,-17.08,14.31,-11.34,137.71,320512.36,2383.0775,469.44875,2499.619583,451.656083
2017-07-13 02-PM,BTCUSD,2362.94,2370.65,2350.05,2367.54,420.65,992278.2,1499954400000000000,20.6,4.6,-17.08,-9.63,-5.99,4.6,-3.64,21.68,27.13,61726.0,2383.600417,465.925833,2498.859333,450.029167
2017-07-13 03-PM,BTCUSD,2367.54,2367.54,2320.52,2330.98,878.78,2054194.03,1499958000000000000,47.02,-36.56,4.6,-3.11,-29.53,-36.56,26.42,-41.16,458.13,1061915.83,2381.974583,468.700833,2497.8635,451.427958
2017-07-13 04-PM,BTCUSD,2330.98,2341.39,2330.5,2340.01,552.96,1290843.16,1499961600000000000,10.89,9.03,-36.56,-26.15,9.98,9.03,-36.13,45.59,-325.82,-763350.87,2379.740833,460.96875,2496.934375,451.867625
2017-07-13 05-PM,BTCUSD,2340.01,2340.01,2308.14,2319.43,788.09,1831171.13,1499965200000000000,31.87,-20.58,9.03,-1.38,-22.36,-20.58,20.98,-29.61,235.13,540327.97,2376.233333,455.057083,2495.963792,453.598958
2017-07-13 06-PM,BTCUSD,2319.43,2339.19,2308.18,2326.28,555.97,1292006.05,1499968800000000000,31.01,6.85,-20.58,-0.82,0.04,6.85,-0.86,27.43,-232.12,-539165.08,2373.161667,455.522917,2495.119958,453.344208
2017-07-13 07-PM,BTCUSD,2326.28,2335.9,2312.64,2335.22,305.9,710995.12,1499972400000000000,23.26,8.94,6.85,-3.29,4.46,8.94,-7.75,2.09,-250.07,-581010.93,2370.55875,432.3925,2494.23575,453.233625
2017-07-13 08-PM,BTCUSD,2335.22,2339.19,2323.71,2338.6,377.11,879903.88,1499976000000000000,15.48,3.38,8.94,3.29,11.07,3.38,-7.78,-5.56,71.21,168908.76,2368.895417,424.931667,2493.329833,453.068375
2017-07-13 09-PM,BTCUSD,2338.6,2339.99,2320.95,2334.5,384.26,896116.71,1499979600000000000,19.04,-4.1,3.38,0.8,-2.76,-4.1,3.56,-7.48,7.15,16212.83,2367.648333,416.202917,2492.390333,453.061125
2017-07-13 10-PM,BTCUSD,2334.5,2347.88,2324.6,2345.24,423.93,992012.92,1499983200000000000,23.28,10.74,-4.1,7.89,3.65,10.74,4.24,14.84,39.67,95896.21,2366.325417,410.66,2491.518833,453.214792
2017-07-13 11-PM,BTCUSD,2345.24,2351.15,2336.83,2340.0,259.21,607876.3,1499986800000000000,14.32,-5.24,10.74,3.27,12.23,-5.24,-8.96,-15.98,-164.72,-384136.62,2364.51625,397.56375,2490.675458,453.199208
2017-07-14 12-AM,BTCUSD,2340.0,2349.03,2329.16,2336.67,349.87,817388.15,1499990400000000000,19.87,-3.33,-5.24,-2.12,-7.67,-3.33,5.55,1.91,90.66,209511.85,2362.56,395.090417,2489.741042,453.627708
2017-07-14 01-AM,BTCUSD,2336.67,2339.87,2312.0,2312.02,556.47,1293402.99,1499994000000000000,27.87,-24.65,-3.33,-9.16,-17.16,-24.65,8.0,-21.32,206.6,476014.84,2359.1875,407.449583,2488.681667,454.795417
2017-07-14 02-AM,BTCUSD,2312.02,2312.67,2301.0,2301.83,359.96,831118.23,1499997600000000000,11.67,-10.19,-24.65,-27.2,-11.0,-10.19,-16.2,14.46,-196.51,-462284.76,2354.889167,410.890417,2487.409708,452.834333
2017-07-14 03-AM,BTCUSD,2301.83,2316.01,2301.08,2308.5,296.83,685548.13,1500001200000000000,14.93,6.67,-10.19,3.34,0.08,6.67,3.26,16.86,-63.13,-145570.1,2350.66,407.332917,2486.127292,448.795125
2017-07-14 04-AM,BTCUSD,2308.5,2326.23,2308.49,2323.34,372.04,862538.05,1500004800000000000,17.74,14.84,6.67,10.22,7.41,14.84,2.81,8.17,75.21,176989.92,2347.99875,405.599583,2484.891208,448.399375
2017-07-14 05-AM,BTCUSD,2323.34,2329.73,2320.13,2325.03,178.13,414252.92,1500008400000000000,9.6,1.69,14.84,3.5,11.64,1.69,-8.14,-13.15,-193.91,-448285.13,2345.5,392.395417,2483.658,446.4575
2017-07-14 06-AM,BTCUSD,2325.03,2340.92,2325.03,2340.05,259.82,605532.63,1500012000000000000,15.89,15.02,1.69,11.19,4.9,15.02,6.29,13.33,81.69,191279.71,2343.66875,391.732917,2482.466958,446.167667
2017-07-14 07-AM,BTCUSD,2340.05,2349.28,2337.11,2340.0,344.65,807014.41,1500015600000000000,12.17,-0.05,15.02,8.36,12.08,-0.05,-3.72,-15.07,84.83,201481.78,2342.375417,392.415833,2481.25475,446.760583
2017-07-14 08-AM,BTCUSD,2340.0,2342.18,2327.67,2337.38,162.24,378592.01,1500019200000000000,14.51,-2.62,-0.05,-7.1,-9.44,-2.62,2.34,-2.57,-182.41,-428422.4,2340.655833,379.490833,2480.183458,445.996875
2017-07-14 09-AM,BTCUSD,2337.38,2340.01,2333.19,2335.42,192.45,449915.51,1500022800000000000,6.82,-1.96,-2.62,-2.17,5.52,-1.96,-7.69,0.66,30.21,71323.5,2339.157083,379.47125,2479.059792,446.328583
2017-07-14 10-AM,BTCUSD,2335.42,2342.79,2327.01,2342.15,94.32,220182.35,1500026400000000000,15.78,6.73,-1.96,2.78,-6.18,6.73,8.96,8.69,-98.13,-229733.16,2337.87125,372.49375,2478.006958,446.122042
2017-07-14 11-AM,BTCUSD,2342.15,2342.16,2328.07,2328.09,124.72,291195.52,1500030000000000000,14.09,-14.06,6.73,-0.63,1.06,-14.06,-1.69,-20.79,30.4,71013.17,2335.468333,370.320417,2476.811792,445.103625
2017-07-14 12-PM,BTCUSD,2328.09,2328.09,2268.91,2270.0,1225.03,2809504.4,1500033600000000000,59.18,-58.09,-14.06,-14.07,-59.16,-58.09,45.09,-44.03,1100.31,2518308.88,2330.884167,410.704583,2475.369208,449.140667
2017-07-14 01-PM,BTCUSD,2270.0,2287.6,2265.68,2270.07,762.14,1736582.61,1500037200000000000,21.92,0.07,-58.09,-40.49,-3.23,0.07,-37.26,58.16,-462.89,-1072921.79,2327.014583,426.06375,2473.92,450.441458
2017-07-14 02-PM,BTCUSD,2270.07,2270.87,2250.0,2269.79,1041.6,2352371.97,1500040800000000000,20.87,-0.28,0.07,-16.73,-15.68,-0.28,-1.05,-0.35,279.46,615789.36,2322.941667,451.936667,2472.491125,452.716042
2017-07-14 03-PM,BTCUSD,2269.79,2281.1,2245.0,2246.49,786.68,1778946.38,1500044400000000000,36.1,-23.3,-0.28,10.23,-5.0,-23.3,15.23,-23.02,-254.92,-573425.59,2319.42125,448.099167,2471.072333,453.714125
2017-07-14 04-PM,BTCUSD,2246.49,2262.0,2187.0,2206.5,1600.1,3546017.99,1500048000000000000,75.0,-39.99,-23.3,-19.1,-58.0,-39.99,38.9,-16.69,813.42,1767071.61,2313.858333,491.73,2469.556708,456.171125
2017-07-14 05-PM,BTCUSD,2206.5,2207.0,2178.92,2199.61,988.7,2169695.83,1500051600000000000,28.08,-6.89,-39.99,-55.0,-8.08,-6.89,-46.92,33.1,-611.4,-1376322.16,2308.865833,500.08875,2467.913417,458.252625
2017-07-14 06-PM,BTCUSD,2199.61,2219.69,2180.0,2217.41,695.21,1527912.1,1500055200000000000,39.69,17.8,-6.89,12.69,1.08,17.8,11.61,24.69,-293.49,-641783.73,2304.329583,505.890417,2466.374667,459.876167
2017-07-14 07-PM,BTCUSD,2217.41,2218.0,2195.06,2200.0,509.59,1124314.41,1500058800000000000,22.94,-17.41,17.8,-1.69,15.06,-17.41,-16.75,-35.21,-185.62,-403597.69,2298.695417,514.3775,2464.847542,460.673458
2017-07-14 08-PM,BTCUSD,2200.0,2200.0,2156.25,2162.02,793.53,1724508.17,1500062400000000000,43.75,-37.98,-17.41,-18.0,-38.81,-37.98,20.81,-20.57,283.94,600193.76,2291.337917,531.728333,2463.10975,463.07975
2017-07-14 09-PM,BTCUSD,2162.02,2188.0,2150.0,2177.91,679.42,1474261.2,1500066000000000000,38.0,15.89,-37.98,-12.0,-6.25,15.89,-5.75,53.87,-114.11,-250246.97,2284.813333,544.026667,2461.424542,464.068042
2017-07-14 10-PM,BTCUSD,2177.91,2210.07,2166.33,2203.01,515.95,1129820.48,1500069600000000000,43.74,25.1,15.89,22.07,16.33,25.1,5.74,9.21,-163.47,-344440.72,2278.887083,547.860833,2459.787167,464.84725
2017-07-14 11-PM,BTCUSD,2203.01,2228.14,2200.58,2217.24,656.31,1455201.07,1500073200000000000,27.56,14.23,25.1,18.07,34.25,14.23,-16.18,-10.87,140.36,325380.59,2273.772083,564.406667,2458.184,465.16125
2017-07-15 12-AM,BTCUSD,2217.24,2224.82,2200.0,2211.5,463.05,1023623.18,1500076800000000000,24.82,-5.74,14.23,-3.32,-0.58,-5.74,-2.74,-19.97,-193.26,-431577.89,2268.556667,569.1225,2456.652875,463.617583
2017-07-15 01-AM,BTCUSD,2211.5,2217.14,2185.32,2187.79,546.23,1204187.37,1500080400000000000,31.82,-23.71,-5.74,-7.68,-14.68,-23.71,7.0,-17.97,83.18,180564.19,2263.380417,568.695833,2455.000875,464.251667
2017-07-15 02-AM,BTCUSD,2187.79,2187.79,2135.0,2136.68,681.77,1475097.64,1500084000000000000,52.79,-51.11,-23.71,-29.35,-50.32,-51.11,20.97,-27.4,135.54,270910.27,2256.499167,582.104583,2453.150167,465.43625
2017-07-15 03-AM,BTCUSD,2136.68,2162.77,2100.59,2101.02,885.49,1882102.25,1500087600000000000,62.18,-35.66,-51.11,-25.02,-34.41,-35.66,9.39,15.45,203.72,407004.61,2247.854167,606.632083,2451.170583,467.869542
2017-07-15 04-AM,BTCUSD,2101.02,2145.34,2095.01,2130.03,827.21,1753381.74,1500091200000000000,50.33,29.01,-35.66,-17.43,-5.58,29.01,-11.85,64.67,-58.28,-128720.51,2239.799583,625.5975,2449.3255,470.137375
2017-07-15 05-AM,BTCUSD,2130.03,2137.52,2093.93,2095.0,596.21,1262227.02,1500094800000000000,43.59,-35.03,29.01,-7.82,-1.08,-35.03,-6.74,-64.04,-231.0,-491154.72,2230.215,643.0175,2447.339,471.538167
2017-07-15 06-AM,BTCUSD,2095.0,2127.14,2091.5,2106.19,495.81,1043595.53,1500098400000000000,35.64,11.19,-35.03,-10.38,-2.43,11.19,-7.95,46.22,-100.4,-218631.49,2220.470833,652.850417,2445.434625,472.414625
2017-07-15 07-AM,BTCUSD,2106.19,2108.8,2056.55,2064.96,507.56,1052190.52,1500102000000000000,52.25,-41.23,11.19,-18.34,-34.95,-41.23,16.61,-52.42,11.75,8594.99,2209.010833,659.638333,2443.37875,473.260083
2017-07-15 08-AM,BTCUSD,2064.96,2084.41,2047.29,2064.28,484.82,998267.62,1500105600000000000,37.12,-0.68,-41.23,-24.39,-9.26,-0.68,-15.13,40.55,-22.74,-53922.9,2197.631667,673.079167,2441.268667,474.101
2017-07-15 09-AM,BTCUSD,2064.28,2100.0,2053.2,2078.45,422.6,877254.52,1500109200000000000,46.8,14.17,-0.68,15.59,5.91,14.17,9.68,14.85,-62.22,-121013.1,2186.924583,682.66875,2439.227208,475.060792
2017-07-15 10-AM,BTCUSD,2078.45,2103.49,2074.86,2095.35,206.83,432862.51,1500112800000000000,28.63,16.9,14.17,3.49,21.66,16.9,-18.17,2.73,-215.77,-444392.01,2176.64125,687.356667,2437.249458,475.275875
2017-07-15 11-AM,BTCUSD,2095.35,2095.4,2058.85,2065.79,345.49,716122.18,1500116400000000000,36.55,-29.56,16.9,-8.09,-16.01,-29.56,7.92,-46.46,138.66,283259.67,2165.712083,696.555417,2435.14,475.823375
2017-07-15 12-PM,BTCUSD,2065.79,2065.79,2015.1,2041.98,894.79,1823485.69,1500120000000000000,50.69,-23.81,-29.56,-29.61,-43.75,-23.81,14.14,5.75,549.3,1107363.51,2156.21125,682.795417,2432.999417,477.569167
2017-07-15 01-PM,BTCUSD,2041.98,2070.19,2016.27,2022.94,740.06,1511075.17,1500123600000000000,53.92,-19.04,-23.81,4.4,1.17,-19.04,3.23,4.77,-154.73,-312410.52,2145.914167,681.875417,2430.696167,477.012458
2017-07-15 02-PM,BTCUSD,2022.94,2022.94,1975.01,2011.26,1406.73,2812999.74,1500127200000000000,47.93,-11.68,-19.04,-47.25,-41.26,-11.68,-5.99,7.36,666.67,1301924.57,2135.142083,697.089167,2428.380542,480.213875
2017-07-15 03-PM,BTCUSD,2011.26,2043.88,1995.0,2031.1,1187.3,2393567.56,1500130800000000000,48.88,19.84,-11.68,20.94,19.99,19.84,0.95,31.52,-219.43,-419432.18,2126.1675,713.781667,2426.118833,483.425958
2017-07-15 04-PM,BTCUSD,2031.1,2073.95,2021.82,2055.96,723.35,1484358.82,1500134400000000000,52.13,24.86,19.84,30.07,26.82,24.86,3.25,5.02,-463.95,-909208.74,2119.895,677.250417,2423.939667,484.42225
2017-07-15 05-PM,BTCUSD,2055.96,2110.06,2052.07,2082.99,918.41,1912460.88,1500138000000000000,57.99,27.03,24.86,36.11,30.25,27.03,5.86,2.17,195.06,428102.06,2115.035833,674.321667,2421.793792,486.399125
2017-07-15 06-PM,BTCUSD,2082.99,2097.41,2065.5,2076.07,489.55,1019061.53,1500141600000000000,31.91,-6.92,27.03,-12.65,13.43,-6.92,-26.08,-33.95,-428.86,-893399.35,2109.146667,665.7525,2419.596375,484.990833
2017-07-15 07-PM,BTCUSD,2076.07,2094.98,2070.4,2085.96,458.06,954152.89,1500145200000000000,24.58,9.89,-6.92,-2.43,4.9,9.89,-7.33,16.81,-31.49,-64908.64,2104.395,663.605417,2417.355417,484.989083
2017-07-15 08-PM,BTCUSD,2085.96,2085.96,2012.0,2012.98,776.53,1585803.41,1500148800000000000,73.96,-72.98,9.89,-9.02,-58.4,-72.98,49.38,-82.87,318.47,631650.52,2098.185,662.897083,2414.873667,486.323167
2017-07-15 09-PM,BTCUSD,2012.98,2053.52,2001.03,2031.0,592.57,1199359.76,1500152400000000000,52.49,18.02,-72.98,-32.44,-10.97,18.02,-21.47,91.0,-183.96,-386443.65,2092.06375,659.278333,2412.439708,486.997292
2017-07-15 10-PM,BTCUSD,2031.0,2055.95,2018.53,2026.65,525.6,1073439.87,1500156000000000000,37.42,-4.35,18.02,2.43,17.5,-4.35,-15.07,-22.37,-66.97,-125919.89,2084.715417,659.680417,2410.00225,487.551667
2017-07-15 11-PM,BTCUSD,2026.65,2045.63,1964.31,1964.31,1141.34,2284285.68,1500159600000000000,81.32,-62.34,-4.35,-10.32,-54.22,-62.34,43.9,-57.99,615.74,1210845.81,2074.176667,679.89,2407.282875,490.7295
2017-07-16 12-AM,BTCUSD,1964.31,1996.99,1933.96,1954.7,1519.04,2980244.43,1500163200000000000,63.03,-9.61,-62.34,-48.64,-30.35,-9.61,-18.29,52.73,377.7,695958.75,2063.476667,723.889583,2404.528083,495.606083
2017-07-16 01-AM,BTCUSD,1954.7,2004.36,1941.54,1980.59,982.35,1937410.55,1500166800000000000,62.82,25.89,-9.61,7.37,7.58,25.89,-0.21,35.5,-536.69,-1042833.88,2054.843333,742.06125,2401.934667,498.060875
2017-07-16 02-AM,BTCUSD,1980.59,2030.52,1977.05,2018.45,447.16,900516.58,1500170400000000000,53.47,37.86,25.89,26.16,35.51,37.86,-9.35,11.97,-535.19,-1036893.97,2049.917083,732.285833,2399.469875,498.947292
2017-07-16 03-AM,BTCUSD,2018.45,2043.94,2012.71,2018.67,435.83,886147.0,1500174000000000000,31.23,0.22,37.86,13.42,35.66,0.22,-22.24,-37.64,-11.33,-14369.58,2046.485833,713.55,2396.976875,499.740625
2017-07-16 04-AM,BTCUSD,2018.67,2028.0,1991.28,1998.95,513.26,1032588.14,1500177600000000000,36.72,-19.72,0.22,-15.94,-21.43,-19.72,5.49,-19.94,77.43,146441.14,2041.024167,700.46875,2394.439292,500.944542
2017-07-16 05-AM,BTCUSD,1998.95,2017.23,1990.28,1999.91,330.2,661027.03,1500181200000000000,26.95,0.96,-19.72,-10.77,-1.0,0.96,-9.77,20.68,-183.06,-371561.11,2037.062083,689.385,2391.938917,501.414083
2017-07-16 06-AM,BTCUSD,1999.91,1999.92,1948.63,1984.86,1272.7,2505990.32,1500184800000000000,51.29,-15.05,0.96,-17.31,-41.65,-15.05,24.34,-16.01,942.5,1844963.29,2032.006667,721.755417,2389.351667,506.099292
2017-07-16 07-AM,BTCUSD,1984.86,1987.78,1952.65,1956.31,433.65,853098.03,1500188400000000000,35.13,-28.55,-15.05,-12.14,4.02,-28.55,-16.16,-13.5,-839.05,-1652892.29,2027.479583,718.675833,2386.635917,506.426333
2017-07-16 08-AM,BTCUSD,1956.31,1972.7,1950.63,1964.42,312.52,612107.59,1500192000000000000,22.07,8.11,-28.55,-15.08,-2.02,8.11,-13.06,36.66,-121.13,-240990.44,2023.31875,711.496667,2383.93625,506.777958
2017-07-16 09-AM,BTCUSD,1964.42,1964.43,1905.0,1905.5,713.39,1374340.78,1500195600000000000,59.43,-58.92,8.11,-8.27,-45.63,-58.92,37.36,-67.03,400.87,762233.19,2016.1125,723.612917,2381.104792,507.730833
2017-07-16 10-AM,BTCUSD,1905.5,1921.19,1900.01,1906.61,654.41,1250563.12,1500199200000000000,21.18,1.11,-58.92,-43.24,-4.99,1.11,-38.25,60.03,-58.98,-123777.66,2008.248333,742.262083,2378.223333,509.628208
2017-07-16 11-AM,BTCUSD,1906.61,1906.64,1843.56,1843.92,1291.1,2423158.06,1500202800000000000,63.08,-62.69,1.11,-14.55,-56.45,-62.69,41.9,-63.8,636.69,1172594.94,1999.00375,781.6625,2375.060583,513.769042
2017-07-16 12-PM,BTCUSD,1843.92,1858.27,1785.01,1785.01,1947.13,3555236.12,1500206400000000000,73.26,-58.91,-62.69,-48.37,-58.55,-58.91,10.18,3.78,656.03,1132078.06,1988.296667,825.51,2371.670875,520.286375
2017-07-16 01-PM,BTCUSD,1785.01,1928.03,1758.2,1890.96,1853.02,3428567.46,1500210000000000000,169.83,105.95,-58.91,69.76,-26.81,105.95,96.57,164.86,-94.11,-126668.66,1982.7975,871.883333,2368.751542,526.422958
2017-07-16 02-PM,BTCUSD,1890.96,1898.67,1852.0,1875.53,1018.84,1911854.21,1500213600000000000,46.67,-15.43,105.95,-29.36,93.8,-15.43,-123.16,-121.38,-834.18,-1516713.25,1977.142083,855.72125,2365.794458,528.811542
2017-07-16 03-PM,BTCUSD,1875.53,1919.99,1875.53,1886.52,739.71,1405816.46,1500217200000000000,44.46,10.99,-15.43,21.32,23.53,10.99,-2.21,26.42,-279.13,-506037.75,1971.117917,837.071667,2362.8885,529.734
2017-07-16 04-PM,BTCUSD,1886.52,1956.07,1886.52,1954.01,1017.47,1948739.58,1500220800000000000,69.55,67.49,10.99,36.08,10.99,67.49,25.09,56.5,277.76,542923.12,1966.87,849.326667,2360.219917,532.219958
2017-07-16 05-PM,BTCUSD,1954.01,1954.01,1912.97,1938.02,897.79,1735416.78,1500224400000000000,41.04,-15.99,67.49,-2.06,26.45,-15.99,-28.51,-83.48,-119.68,-213322.8,1960.829583,848.4675,2357.486458,534.238667
2017-07-16 06-PM,BTCUSD,1938.02,1938.2,1891.73,1904.17,1164.75,2226301.85,1500228000000000000,46.47,-33.85,-15.99,-15.81,-21.24,-33.85,5.43,-17.86,266.96,490885.07,1953.667083,876.600833,2354.624833,537.617417
2017-07-16 07-PM,BTCUSD,1904.17,1904.17,1853.56,1854.27,1165.98,2182263.03,1500231600000000000,50.61,-49.9,-33.85,-34.03,-38.17,-49.9,4.14,-16.05,1.23,-44038.82,1944.013333,906.0975,2351.517625,540.9815
2017-07-16 08-PM,BTCUSD,1854.27,1904.98,1852.0,1866.15,817.23,1535571.58,1500235200000000000,52.98,11.88,-49.9,0.81,-1.56,11.88,2.37,61.78,-348.75,-646691.45,1937.895417,907.793333,2348.470292,543.089708
2017-07-16 09-PM,BTCUSD,1866.15,1898.0,1852.06,1888.7,755.43,1414382.17,1500238800000000000,45.94,22.55,11.88,-6.98,0.06,22.55,-7.04,10.67,-61.8,-121189.41,1931.96625,914.579167,2345.513042,544.456083
2017-07-16 10-PM,BTCUSD,1888.7,1921.91,1872.27,1921.91,744.43,1410956.68,1500242400000000000,49.64,33.21,22.55,23.91,20.21,33.21,3.7,10.66,-11.0,-3425.49,1927.602083,923.697083,2342.669083,545.461458
2017-07-16 11-PM,BTCUSD,1921.91,1938.0,1891.07,1910.86,696.94,1333393.29,1500246000000000000,46.93,-11.05,33.21,16.09,18.8,-11.05,-2.71,-44.26,-47.49,-77563.39,1925.375,905.180417,2339.7775,547.096542
2017-07-17 12-AM,BTCUSD,1910.86,1939.95,1909.58,1936.96,731.74,1406397.36,1500249600000000000,30.37,26.1,-11.05,1.95,18.51,26.1,-16.56,37.15,34.8,73004.07,1924.635833,872.37625,2336.989833,548.506333
2017-07-17 01-AM,BTCUSD,1936.96,1979.19,1923.95,1972.37,876.34,1710892.62,1500253200000000000,55.24,35.41,26.1,39.24,14.37,35.41,24.87,9.31,144.6,304495.26,1924.293333,867.959167,2334.363875,550.460292
